age_s,urban,uniq_region,country,region2,prevalence,prev_lwr,prev_upr,sensitivity,sens_lwr,sens_upr,specificity,spec_lwr,spec_upr,age
0.29788786046939775,Urban,GH6_Western,GH6,Western,0.18633630549907415,0.1104874245339311,0.28902115958071006,0.7003653192628797,0.3633649920861384,0.921901210124994,0.08352552300663978,0.03897054889547103,0.1568132814999382,37
0.29788786046939775,Rural,GH6_Ashanti,GH6,Ashanti,0.2751285256040345,0.1691845151836591,0.40813872180442956,0.95815464404377,0.8885415294074279,0.9933139037622479,0.14679780199660497,0.06522708422025839,0.2678783390722152,37
0.29788786046939775,Rural,GH6_Brong Ahafo,GH6,Brong Ahafo,0.32675120027700216,0.22269996669295958,0.43713269682757494,0.9735151270916033,0.9296690996389981,0.995389305693661,0.40129496886411115,0.27081348059259636,0.5498982885992979,37
0.29788786046939775,Rural,GH6_Central,GH6,Central,0.43661311290255167,0.32147711023119274,0.5525398888882503,0.9691097301989995,0.9261111619126469,0.9928538571787664,0.31672819773865707,0.1997027493006282,0.4533664859937972,37
0.29788786046939775,Rural,GH6_Eastern,GH6,Eastern,0.37096471144339405,0.2647876022215427,0.4874274909166081,0.9728822512049473,0.9311267971431426,0.9953241465652298,0.2985333152392056,0.17963384694598394,0.4363156159342009,37
0.29788786046939775,Rural,GH6_Greater Accra,GH6,Greater Accra,0.22765144626148195,0.10950054830478101,0.3800875712687379,0.9471746076414708,0.8283790255251922,0.9950169451709032,0.14949518286531846,0.0553440731907764,0.2918454240103986,37
0.29788786046939775,Rural,GH6_Northern,GH6,Northern,0.3960858103990768,0.29281346011319903,0.5083603217138022,0.969172060416916,0.9237986043021857,0.9934577144394899,0.4733746280429386,0.3335938315351193,0.6122020343611512,37
0.29788786046939775,Rural,GH6_Upper East,GH6,Upper East,0.14332533324019972,0.07774537339362055,0.23071543206024175,0.9180811045889483,0.7433528425607692,0.9863402677183986,0.1368521514181464,0.06716003284012875,0.22796831128414685,37
0.29788786046939775,Rural,GH6_Upper West,GH6,Upper West,0.39700167386344293,0.27763100861863277,0.5313551933691316,0.9798331350036789,0.9434374595627929,0.9975807418092505,0.5082462515485098,0.3475117835198438,0.6733000619970171,37
0.29788786046939775,Rural,GH6_Volta,GH6,Volta,0.2828117104047396,0.1835575402772088,0.3962820034824175,0.9548897022358654,0.8811618252772114,0.9913482637626715,0.2551884722214673,0.13867606406403238,0.3961319433393203,37
