age_s,urban,uniq_region,country,region2,prevalence,prev_lwr,prev_upr,sensitivity,sens_lwr,sens_upr,specificity,spec_lwr,spec_upr,age
1.3299918777673712,Rural,TG6_maritime (sans agglomeration de lome),TG6,maritime (sans agglomeration de lome),0.4775629604527097,0.37868884257904334,0.5747364482182629,0.9033305532106842,0.8172170502104907,0.96280467115549,0.1508777901947715,0.07735757835176785,0.25674273458915703,53
1.3299918777673712,Rural,TG6_plateaux,TG6,plateaux,0.6348375895136935,0.5515920598231854,0.7099527027894084,0.9433305027015473,0.9019818367044574,0.9741906687788072,0.2811455940870344,0.18340461999733884,0.39349354368559303,53
1.3299918777673712,Rural,TG6_savanes,TG6,savanes,0.3796278924206692,0.3003267623230093,0.45853706383918397,0.8746812168566078,0.787649367669145,0.9329867747138854,0.11673216891553598,0.06954749198023889,0.17517235153503996,53
1.3944983788484944,Urban,TG6_centrale,TG6,centrale,0.2975479853788003,0.16597034345227799,0.43970905257651693,0.694741002445958,0.4949933850642253,0.8630791175092197,0.09780386011921376,0.04183048581914982,0.19328477361750993,54
1.3944983788484944,Urban,TG6_grande agglomeration de lome,TG6,grande agglomeration de lome,0.0973784250919276,0.06228890665291261,0.1406616053566896,0.5536897983617421,0.30384815113381125,0.7523323224486425,0.04452400270559995,0.020573023704417312,0.07659942786987603,54
1.3944983788484944,Urban,TG6_kara,TG6,kara,0.3784438173189303,0.23699647040432828,0.5463229112838097,0.6535196482702157,0.4499947499406547,0.8352508729984098,0.0767336609195995,0.0073256926182441685,0.18774332196153634,54
1.3944983788484944,Urban,TG6_maritime (sans agglomeration de lome),TG6,maritime (sans agglomeration de lome),0.20554702880269965,0.10287389187333625,0.3662146348248229,0.6723176362375292,0.4218563023600903,0.8613856428041299,0.07553018900373232,0.02316628419582497,0.18396128643141715,54
1.3944983788484944,Urban,TG6_plateaux,TG6,plateaux,0.33847819617318126,0.21408749785096334,0.49594264208687616,0.7338204475973077,0.5569851139635139,0.8887027137533716,0.1149637720677848,0.04184016829549797,0.2326364857468249,54
1.3944983788484944,Urban,TG6_savanes,TG6,savanes,0.12194602364683156,0.049209685509295435,0.21417709638776808,0.6003441694805957,0.3647022163524511,0.7989226491223825,0.0598307991727495,0.020417518978256166,0.1297688884531745,54
1.3944983788484944,Rural,TG6_centrale,TG6,centrale,0.6915081088618708,0.5995645613387238,0.7780965325110416,0.9292386741453772,0.879738203333417,0.9679541376218408,0.22501015657336312,0.1279144514968146,0.35633871574280457,54
1.3944983788484944,Rural,TG6_grande agglomeration de lome,TG6,grande agglomeration de lome,0.3526027188034701,0.10463570973927128,0.7133201666522594,0.8522317188935917,0.5639761741906097,0.9693655314381825,0.17892251057433872,0.012091762008572288,0.6789772987392119,54
1.3944983788484944,Rural,TG6_kara,TG6,kara,0.6903317614724004,0.6042405375162545,0.7708457871280757,0.9073576675346653,0.8399769787593812,0.9530955924047568,0.33314731067614256,0.20090611709837264,0.49863531466922856,54
